game_date,pitcher,player_name,p_throws,batter,stand,pitch_type,release_speed,description,events,estimated_woba_using_speedangle,inning,at_bat_number,pitch_number,zone
2026-03-27,607536,"Freeland, Kyle",L,596103,R,FF,92.5,hit_into_play,field_out,0.274,1,4,1,6
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FF,92.3,ball,,,1,5,1,14
2026-03-27,607536,"Freeland, Kyle",L,682663,R,KC,83.0,swinging_strike,,,1,5,2,5
2026-03-27,607536,"Freeland, Kyle",L,682663,R,CH,87.8,ball,,,1,5,3,14
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FC,88.8,ball,,,1,5,4,12
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FF,93.3,foul,,,1,5,5,8
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FF,93.1,foul,,,1,5,6,6
2026-03-27,607536,"Freeland, Kyle",L,682663,R,KC,84.0,ball,walk,0.699952,1,5,7,14
2026-03-27,607536,"Freeland, Kyle",L,805300,L,ST,83.0,hit_into_play,field_out,0.005,1,6,1,6
2026-03-27,607536,"Freeland, Kyle",L,672640,R,FF,93.6,ball,,,1,7,1,13
2026-03-27,607536,"Freeland, Kyle",L,672640,R,ST,82.8,called_strike,,,1,7,2,6
2026-03-27,607536,"Freeland, Kyle",L,672640,R,FC,88.5,ball,,,1,7,3,12
2026-03-27,607536,"Freeland, Kyle",L,672640,R,KC,83.0,blocked_ball,,,1,7,4,13
2026-03-27,607536,"Freeland, Kyle",L,672640,R,FF,93.2,ball,walk,0.699952,1,7,5,11
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FF,93.7,called_strike,,,1,8,1,6
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FC,88.9,ball,,,1,8,2,12
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FF,93.5,hit_into_play,field_out,1.034,1,8,3,5
2026-03-27,607536,"Freeland, Kyle",L,681715,R,KC,83.1,called_strike,,,2,12,1,6
2026-03-27,607536,"Freeland, Kyle",L,681715,R,KC,84.5,swinging_strike,,,2,12,2,7
2026-03-27,607536,"Freeland, Kyle",L,681715,R,ST,84.8,hit_into_play,field_out,0.062,2,12,3,8
2026-03-27,607536,"Freeland, Kyle",L,669364,R,FF,92.9,called_strike,,,2,13,1,5
2026-03-27,607536,"Freeland, Kyle",L,669364,R,FF,93.3,hit_into_play,single,0.482,2,13,2,2
2026-03-27,607536,"Freeland, Kyle",L,683357,L,SI,93.9,ball,,,2,14,1,14
2026-03-27,607536,"Freeland, Kyle",L,683357,L,KC,83.5,called_strike,,,2,14,2,13
2026-03-27,607536,"Freeland, Kyle",L,683357,L,KC,83.7,swinging_strike_blocked,,,2,14,3,13
2026-03-27,607536,"Freeland, Kyle",L,683357,L,KC,84.5,hit_into_play,double,0.563,2,14,4,8
2026-03-27,607536,"Freeland, Kyle",L,691594,R,FC,88.6,foul,,,2,15,1,2
2026-03-27,607536,"Freeland, Kyle",L,691594,R,CH,88.6,foul,,,2,15,2,5
2026-03-27,607536,"Freeland, Kyle",L,691594,R,KC,83.9,blocked_ball,,,2,15,3,13
2026-03-27,607536,"Freeland, Kyle",L,691594,R,FF,92.3,foul,,,2,15,4,13
2026-03-27,607536,"Freeland, Kyle",L,691594,R,KC,83.5,hit_into_play,single,0.479,2,15,5,6
2026-03-27,607536,"Freeland, Kyle",L,596103,R,ST,82.8,called_strike,,,2,16,1,5
2026-03-27,607536,"Freeland, Kyle",L,596103,R,FF,92.2,swinging_strike,,,2,16,2,12
2026-03-27,607536,"Freeland, Kyle",L,596103,R,FF,92.5,hit_into_play,field_out,0.014,2,16,3,11
2026-03-27,607536,"Freeland, Kyle",L,682663,R,KC,83.2,hit_into_play,field_out,0.168,2,17,1,13
2026-03-27,607536,"Freeland, Kyle",L,805300,L,FF,91.0,ball,,,3,21,1,11
2026-03-27,607536,"Freeland, Kyle",L,805300,L,FF,91.7,hit_into_play,double,0.712,3,21,2,8
2026-03-27,607536,"Freeland, Kyle",L,672640,R,KC,81.9,ball,,,3,22,1,12
2026-03-27,607536,"Freeland, Kyle",L,672640,R,KC,82.5,ball,,,3,22,2,12
2026-03-27,607536,"Freeland, Kyle",L,672640,R,KC,82.3,ball,,,3,22,3,13
2026-03-27,607536,"Freeland, Kyle",L,672640,R,FF,92.3,called_strike,,,3,22,4,2
2026-03-27,607536,"Freeland, Kyle",L,672640,R,FC,86.8,hit_into_play,field_out,0.544,3,22,5,8
2026-03-27,607536,"Freeland, Kyle",L,681393,R,KC,81.5,foul,,,3,23,1,8
2026-03-27,607536,"Freeland, Kyle",L,681393,R,CH,87.6,called_strike,,,3,23,2,7
2026-03-27,607536,"Freeland, Kyle",L,681393,R,ST,83.8,foul,,,3,23,3,5
2026-03-27,607536,"Freeland, Kyle",L,681393,R,ST,84.0,foul,,,3,23,4,13
2026-03-27,607536,"Freeland, Kyle",L,681393,R,CH,87.2,ball,,,3,23,5,14
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FF,91.8,foul,,,3,23,6,11
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FF,91.8,foul,,,3,23,7,11
2026-03-27,607536,"Freeland, Kyle",L,681393,R,KC,82.4,ball,,,3,23,8,12
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FF,91.1,foul,,,3,23,9,11
2026-03-27,607536,"Freeland, Kyle",L,681393,R,FC,88.5,ball,,,3,23,10,12
2026-03-27,607536,"Freeland, Kyle",L,681393,R,KC,84.5,hit_by_pitch,hit_by_pitch,0.730755,3,23,11,13
2026-03-27,607536,"Freeland, Kyle",L,681715,R,KC,82.9,swinging_strike,,,3,24,1,13
2026-03-27,607536,"Freeland, Kyle",L,681715,R,KC,83.1,blocked_ball,,,3,24,2,13
2026-03-27,607536,"Freeland, Kyle",L,681715,R,FC,88.3,hit_into_play,field_out,0.235,3,24,3,11
2026-03-27,607536,"Freeland, Kyle",L,669364,R,ST,82.5,called_strike,,,3,25,1,5
2026-03-27,607536,"Freeland, Kyle",L,669364,R,CH,87.7,ball,,,3,25,2,14
2026-03-27,607536,"Freeland, Kyle",L,669364,R,CH,87.6,ball,,,3,25,3,12
2026-03-27,607536,"Freeland, Kyle",L,669364,R,KC,82.7,foul,,,3,25,4,6
2026-03-27,607536,"Freeland, Kyle",L,669364,R,KC,83.2,hit_into_play,field_out,0.292,3,25,5,13
2026-03-27,607536,"Freeland, Kyle",L,683357,L,FC,86.3,called_strike,,,4,33,1,3
2026-03-27,607536,"Freeland, Kyle",L,683357,L,SI,90.4,ball,,,4,33,2,12
2026-03-27,607536,"Freeland, Kyle",L,683357,L,ST,82.4,foul,,,4,33,3,5
2026-03-27,607536,"Freeland, Kyle",L,683357,L,FF,91.2,called_strike,strikeout,0.0,4,33,4,2
2026-03-27,607536,"Freeland, Kyle",L,691594,R,FC,88.5,called_strike,,,4,34,1,9
2026-03-27,607536,"Freeland, Kyle",L,691594,R,FC,88.5,ball,,,4,34,2,14
2026-03-27,607536,"Freeland, Kyle",L,691594,R,CH,87.6,hit_into_play,single,0.061,4,34,3,14
2026-03-27,607536,"Freeland, Kyle",L,596103,R,FC,86.8,ball,,,4,35,1,12
2026-03-27,607536,"Freeland, Kyle",L,596103,R,FF,91.8,called_strike,,,4,35,2,1
2026-03-27,607536,"Freeland, Kyle",L,596103,R,CH,87.5,swinging_strike,,,4,35,3,14
2026-03-27,607536,"Freeland, Kyle",L,596103,R,KC,83.2,swinging_strike,strikeout,0.0,4,35,4,13
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FF,92.1,called_strike,,,4,36,1,6
2026-03-27,607536,"Freeland, Kyle",L,682663,R,FC,88.7,hit_into_play,force_out,0.109,4,36,2,5
2026-03-27,607536,"Freeland, Kyle",L,805300,L,ST,81.5,ball,,,5,40,1,12
2026-03-27,607536,"Freeland, Kyle",L,805300,L,SI,91.2,called_strike,,,5,40,2,2
2026-03-27,607536,"Freeland, Kyle",L,805300,L,FC,88.5,foul,,,5,40,3,2
2026-03-27,607536,"Freeland, Kyle",L,805300,L,CH,87.4,ball,,,5,40,4,12
2026-03-27,607536,"Freeland, Kyle",L,805300,L,SI,92.5,foul,,,5,40,5,5
2026-03-27,607536,"Freeland, Kyle",L,805300,L,ST,83.5,ball,,,5,40,6,13
2026-03-27,607536,"Freeland, Kyle",L,805300,L,SI,93.4,hit_into_play,field_out,0.178,5,40,7,8
2026-03-27,623474,"Herget, Jimmy",R,672640,R,SI,91.7,ball,,,5,41,1,13
2026-03-27,623474,"Herget, Jimmy",R,672640,R,SL,86.7,called_strike,,,5,41,2,5
2026-03-27,623474,"Herget, Jimmy",R,672640,R,ST,80.0,swinging_strike,,,5,41,3,8
2026-03-27,623474,"Herget, Jimmy",R,672640,R,ST,78.3,swinging_strike,strikeout,0.0,5,41,4,12
2026-03-27,623474,"Herget, Jimmy",R,681393,R,SL,87.7,ball,,,5,42,1,13
2026-03-27,623474,"Herget, Jimmy",R,681393,R,SI,91.5,ball,,,5,42,2,13
2026-03-27,623474,"Herget, Jimmy",R,681393,R,ST,80.1,hit_into_play,single,0.477,5,42,3,5
2026-03-27,623474,"Herget, Jimmy",R,681715,R,SL,86.9,called_strike,,,5,43,1,5
2026-03-27,623474,"Herget, Jimmy",R,681715,R,SI,91.1,hit_into_play,force_out,0.194,5,43,2,5
2026-03-27,623474,"Herget, Jimmy",R,669364,L,SL,85.9,ball,,,6,47,1,11
2026-03-27,623474,"Herget, Jimmy",R,669364,L,SL,85.8,called_strike,,,6,47,2,7
2026-03-27,623474,"Herget, Jimmy",R,669364,L,FF,92.8,ball,,,6,47,3,11
2026-03-27,623474,"Herget, Jimmy",R,669364,L,ST,78.0,hit_into_play,field_out,0.003,6,47,4,6
2026-03-27,623474,"Herget, Jimmy",R,683357,L,ST,78.3,called_strike,,,6,48,1,4
2026-03-27,623474,"Herget, Jimmy",R,683357,L,CH,87.7,ball,,,6,48,2,13
2026-03-27,623474,"Herget, Jimmy",R,683357,L,FF,93.6,ball,,,6,48,3,12
2026-03-27,623474,"Herget, Jimmy",R,683357,L,SI,92.6,hit_into_play,field_out,0.219,6,48,4,7
2026-03-27,623474,"Herget, Jimmy",R,691594,R,SL,86.3,called_strike,,,6,49,1,5
2026-03-27,623474,"Herget, Jimmy",R,691594,R,SI,92.5,ball,,,6,49,2,14
2026-03-27,623474,"Herget, Jimmy",R,691594,R,SI,90.3,hit_into_play,single,0.904,6,49,3,8
2026-03-27,657514,"Bernardino, Brennan",L,665052,L,SI,89.2,swinging_strike,,,6,50,1,3
2026-03-27,657514,"Bernardino, Brennan",L,665052,L,CU,75.5,hit_into_play,force_out,0.13,6,50,2,14
2026-03-27,675848,"Mejia, Juan",R,682663,R,ST,82.5,ball,,,7,54,1,13
2026-03-27,675848,"Mejia, Juan",R,682663,R,FF,98.2,foul,,,7,54,2,2
2026-03-27,675848,"Mejia, Juan",R,682663,R,SI,96.9,hit_into_play,field_out,0.075,7,54,3,4
2026-03-27,675848,"Mejia, Juan",R,805300,L,SL,88.5,foul_bunt,,,7,55,1,9
2026-03-27,675848,"Mejia, Juan",R,805300,L,SL,88.2,hit_into_play,field_out,0.016,7,55,2,2
2026-03-27,675848,"Mejia, Juan",R,672640,R,FF,99.0,hit_into_play,field_out,0.535,7,56,1,5
2026-03-27,675848,"Mejia, Juan",R,681393,R,ST,82.8,ball,,,8,62,1,11
2026-03-27,675848,"Mejia, Juan",R,681393,R,SI,96.2,called_strike,,,8,62,2,9
2026-03-27,675848,"Mejia, Juan",R,681393,R,SI,96.6,hit_into_play,double,0.494,8,62,3,8
2026-03-27,675848,"Mejia, Juan",R,681715,R,ST,83.3,hit_into_play,field_out,0.294,8,63,1,6
2026-03-27,675848,"Mejia, Juan",R,669364,L,FF,97.8,ball,,,8,64,1,11
2026-03-27,675848,"Mejia, Juan",R,669364,L,FF,97.1,foul,,,8,64,2,2
2026-03-27,675848,"Mejia, Juan",R,669364,L,ST,83.2,ball,,,8,64,3,11
2026-03-27,675848,"Mejia, Juan",R,669364,L,FF,97.0,ball,,,8,64,4,14
2026-03-27,675848,"Mejia, Juan",R,669364,L,ST,84.0,hit_into_play,field_out,0.01,8,64,5,9
2026-03-27,675848,"Mejia, Juan",R,683357,L,SL,88.2,called_strike,,,8,65,1,4
2026-03-27,675848,"Mejia, Juan",R,683357,L,ST,84.4,ball,,,8,65,2,14
2026-03-27,675848,"Mejia, Juan",R,683357,L,FF,98.7,ball,,,8,65,3,13
2026-03-27,675848,"Mejia, Juan",R,683357,L,SL,89.9,foul,,,8,65,4,5
2026-03-27,675848,"Mejia, Juan",R,683357,L,ST,85.4,foul,,,8,65,5,14
2026-03-27,675848,"Mejia, Juan",R,683357,L,ST,84.8,ball,,,8,65,6,14
2026-03-27,675848,"Mejia, Juan",R,683357,L,ST,83.8,called_strike,strikeout,0.0,8,65,7,4
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,93.2,ball,,,1,4,1,11
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,SL,84.4,called_strike,,,1,4,2,2
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,CH,83.3,foul,,,1,4,3,4
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,94.6,foul,,,1,4,4,12
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,95.1,called_strike,strikeout,0.0,1,4,5,8
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,SI,92.3,called_strike,,,1,5,1,3
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CH,84.7,ball,,,1,5,2,11
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,SI,93.3,foul,,,1,5,3,13
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CH,83.8,ball,,,1,5,4,14
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CU,81.6,hit_into_play,field_out,0.754,1,5,5,9
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,92.7,called_strike,,,1,6,1,7
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,93.6,foul,,,1,6,2,7
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,CH,84.3,foul,,,1,6,3,4
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,CH,84.2,ball,,,1,6,4,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,ST,81.6,foul,,,1,6,5,6
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,FF,94.3,foul,,,1,6,6,1
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,CH,83.6,ball,,,1,6,7,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,FF,95.4,foul,,,1,6,8,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SL,85.9,ball,,,1,6,9,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,92.7,hit_into_play,field_out,0.31,1,6,10,4
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,FF,92.5,foul,,,2,12,1,6
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,FC,89.4,hit_by_pitch,hit_by_pitch,0.730755,2,12,2,12
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,ST,81.8,ball,,,2,13,1,14
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,SI,93.3,hit_into_play,force_out,0.068,2,13,2,8
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,CU,80.1,called_strike,,,2,14,1,4
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,FF,93.6,ball,,,2,14,2,12
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,CU,80.6,ball,,,2,14,3,11
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,CH,84.1,called_strike,,,2,14,4,9
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,SL,84.6,hit_into_play,double,1.013,2,14,5,14
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CU,81.6,swinging_strike,,,2,15,1,13
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CU,81.4,ball,,,2,15,2,11
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CH,85.0,ball,,,2,15,3,11
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CH,83.9,swinging_strike,,,2,15,4,11
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CU,82.9,blocked_ball,,,2,15,5,14
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,CH,85.2,swinging_strike,strikeout,0.0,2,15,6,13
2026-03-28,547179,"Lorenzen, Michael",R,681393,R,CH,84.2,hit_by_pitch,hit_by_pitch,0.730755,2,16,1,11
2026-03-28,547179,"Lorenzen, Michael",R,688363,L,CH,84.3,ball,,,2,17,1,13
2026-03-28,547179,"Lorenzen, Michael",R,688363,L,CH,83.8,called_strike,,,2,17,2,9
2026-03-28,547179,"Lorenzen, Michael",R,688363,L,FF,93.8,hit_into_play,field_out,0.239,2,17,3,5
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,SL,84.0,called_strike,,,3,21,1,6
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,SI,92.7,ball,,,3,21,2,12
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,SL,84.9,foul,,,3,21,3,14
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,CH,84.8,ball,,,3,21,4,14
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,94.4,foul,,,3,21,5,14
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,94.5,hit_into_play,field_out,0.142,3,21,6,5
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CH,83.8,called_strike,,,3,22,1,1
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CH,83.9,swinging_strike,,,3,22,2,13
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CH,83.9,ball,,,3,22,3,14
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,SI,93.8,ball,,,3,22,4,14
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,CU,82.5,hit_into_play,single,0.927,3,22,5,13
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,91.8,ball,,,3,23,1,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,93.5,ball,,,3,23,2,11
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,CH,83.8,ball,,,3,23,3,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,92.7,foul,,,3,23,4,7
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,94.4,hit_into_play,single,0.837,3,23,5,8
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,CH,83.9,ball,,,3,24,1,14
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,CH,84.8,blocked_ball,,,3,24,2,14
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,SL,85.8,hit_into_play,sac_fly,0.261,3,24,3,9
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,CU,82.2,ball,,,3,25,1,14
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,CH,84.5,called_strike,,,3,25,2,4
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,ST,81.3,ball,,,3,25,3,14
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,SI,94.4,foul,,,3,25,4,6
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,CH,84.9,foul,,,3,25,5,14
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,FF,94.0,ball,,,3,25,6,12
2026-03-28,547179,"Lorenzen, Michael",R,672640,R,CU,82.4,hit_into_play,field_out,0.305,3,25,7,14
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,FF,93.3,foul,,,4,31,1,6
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,FC,89.9,called_strike,,,4,31,2,14
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,FF,94.9,ball,,,4,31,3,14
2026-03-28,547179,"Lorenzen, Michael",R,683357,L,FF,93.5,hit_into_play,field_out,0.203,4,31,4,12
2026-03-28,547179,"Lorenzen, Michael",R,665052,L,SI,93.4,hit_into_play,single,0.435,4,32,1,5
2026-03-28,547179,"Lorenzen, Michael",R,681393,R,FF,94.0,called_strike,,,4,33,1,6
2026-03-28,547179,"Lorenzen, Michael",R,681393,R,SL,86.2,swinging_strike,,,4,33,2,14
2026-03-28,547179,"Lorenzen, Michael",R,681393,R,SI,94.5,foul,,,4,33,3,2
2026-03-28,547179,"Lorenzen, Michael",R,681393,R,CH,83.9,swinging_strike,strikeout,0.0,4,33,4,8
2026-03-28,547179,"Lorenzen, Michael",R,688363,L,ST,81.3,swinging_strike,,,4,34,1,7
2026-03-28,547179,"Lorenzen, Michael",R,688363,L,FC,87.9,hit_into_play,single,0.154,4,34,2,3
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FC,90.0,foul,,,4,35,1,9
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,93.4,ball,,,4,35,2,11
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,CH,83.6,swinging_strike,,,4,35,3,13
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,93.6,ball,,,4,35,4,11
2026-03-28,547179,"Lorenzen, Michael",R,805300,L,FF,93.8,foul_tip,strikeout,0.0,4,35,5,3
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,SI,92.3,called_strike,,,5,40,1,1
2026-03-28,547179,"Lorenzen, Michael",R,669364,L,SI,93.9,hit_into_play,field_out,0.366,5,40,2,8
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SL,85.1,ball,,,5,41,1,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SL,84.8,ball,,,5,41,2,14
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,FF,92.7,foul,,,5,41,3,2
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,ST,81.0,ball,,,5,41,4,12
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,CU,81.1,called_strike,,,5,41,5,5
2026-03-28,547179,"Lorenzen, Michael",R,682663,R,SI,93.4,hit_into_play,single,0.432,5,41,6,4
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,FF,92.9,ball,,,5,42,1,13
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,CH,83.8,ball,,,5,42,2,13
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,FC,89.3,called_strike,,,5,42,3,3
2026-03-28,547179,"Lorenzen, Michael",R,689414,L,FC,89.0,hit_into_play,home_run,0.98,5,42,4,6
2026-03-28,657514,"Bernardino, Brennan",L,672640,R,SI,88.0,ball,,,5,43,1,12
2026-03-28,657514,"Bernardino, Brennan",L,672640,R,FC,83.5,hit_into_play,field_out,0.362,5,43,2,4
2026-03-28,657514,"Bernardino, Brennan",L,683357,L,SI,89.2,called_strike,,,5,44,1,14
2026-03-28,657514,"Bernardino, Brennan",L,683357,L,ST,77.5,ball,,,5,44,2,11
2026-03-28,657514,"Bernardino, Brennan",L,683357,L,CU,77.2,ball,,,5,44,3,13
2026-03-28,657514,"Bernardino, Brennan",L,683357,L,SI,89.3,hit_into_play,single,0.835,5,44,4,6
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,FC,86.4,swinging_strike,,,5,45,1,7
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,CU,79.2,ball,,,5,45,2,11
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,ST,78.7,ball,,,5,45,3,12
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,SI,90.2,swinging_strike,,,5,45,4,3
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,CU,78.6,ball,,,5,45,5,13
2026-03-28,657514,"Bernardino, Brennan",L,665052,L,SI,91.4,hit_into_play,field_out,0.117,5,45,6,12
2026-03-28,688642,"Agnos, Zach",R,681393,R,FC,93.0,ball,,,6,49,1,14
2026-03-28,688642,"Agnos, Zach",R,681393,R,FF,95.3,foul,,,6,49,2,6
2026-03-28,688642,"Agnos, Zach",R,681393,R,SL,84.8,ball,,,6,49,3,14
2026-03-28,688642,"Agnos, Zach",R,681393,R,SL,84.0,swinging_strike,,,6,49,4,14
2026-03-28,688642,"Agnos, Zach",R,681393,R,FS,86.3,ball,,,6,49,5,13
2026-03-28,688642,"Agnos, Zach",R,681393,R,FC,93.0,foul,,,6,49,6,6
2026-03-28,688642,"Agnos, Zach",R,681393,R,SI,94.2,foul,,,6,49,7,13
2026-03-28,688642,"Agnos, Zach",R,681393,R,SI,95.0,hit_into_play,field_out,0.239,6,49,8,8
2026-03-28,688642,"Agnos, Zach",R,688363,L,FC,93.8,swinging_strike,,,6,50,1,12
2026-03-28,688642,"Agnos, Zach",R,688363,L,FS,87.3,swinging_strike,,,6,50,2,13
2026-03-28,688642,"Agnos, Zach",R,688363,L,FF,96.3,foul,,,6,50,3,3
2026-03-28,688642,"Agnos, Zach",R,688363,L,SL,84.8,swinging_strike,strikeout,0.0,6,50,4,1
2026-03-28,688642,"Agnos, Zach",R,805300,L,FF,95.5,ball,,,6,51,1,4
2026-03-28,688642,"Agnos, Zach",R,805300,L,ST,83.6,ball,,,6,51,2,11
2026-03-28,688642,"Agnos, Zach",R,805300,L,FF,95.8,foul,,,6,51,3,1
2026-03-28,688642,"Agnos, Zach",R,805300,L,FF,96.2,called_strike,,,6,51,4,9
2026-03-28,688642,"Agnos, Zach",R,805300,L,SL,82.2,ball,,,6,51,5,11
2026-03-28,688642,"Agnos, Zach",R,805300,L,FC,93.1,swinging_strike,strikeout,0.0,6,51,6,14
2026-03-28,688642,"Agnos, Zach",R,669364,L,FF,95.0,called_strike,,,7,56,1,12
2026-03-28,688642,"Agnos, Zach",R,669364,L,SI,94.3,foul,,,7,56,2,2
2026-03-28,688642,"Agnos, Zach",R,669364,L,FF,95.0,foul,,,7,56,3,2
2026-03-28,688642,"Agnos, Zach",R,669364,L,FC,92.4,ball,,,7,56,4,14
2026-03-28,688642,"Agnos, Zach",R,669364,L,FF,95.8,ball,,,7,56,5,12
2026-03-28,688642,"Agnos, Zach",R,669364,L,FS,87.8,hit_into_play,field_out,0.137,7,56,6,13
2026-03-28,688642,"Agnos, Zach",R,682663,R,SI,94.4,ball,,,7,57,1,11
2026-03-28,688642,"Agnos, Zach",R,682663,R,ST,85.5,swinging_strike,,,7,57,2,14
2026-03-28,688642,"Agnos, Zach",R,682663,R,SL,85.9,ball,,,7,57,3,14
2026-03-28,688642,"Agnos, Zach",R,682663,R,SL,85.3,called_strike,,,7,57,4,1
2026-03-28,688642,"Agnos, Zach",R,682663,R,FS,86.8,ball,,,7,57,5,13
2026-03-28,688642,"Agnos, Zach",R,682663,R,FC,92.4,ball,walk,0.699952,7,57,6,14
2026-03-28,677955,"Hill, Jaden",R,689414,L,SL,88.4,called_strike,,,7,58,1,6
2026-03-28,677955,"Hill, Jaden",R,689414,L,SI,97.6,hit_into_play,double_play,0.006,7,58,2,11
2026-03-28,677955,"Hill, Jaden",R,672640,R,CH,85.4,foul_bunt,,,8,63,1,3
2026-03-28,677955,"Hill, Jaden",R,672640,R,SI,98.0,hit_into_play,single,0.104,8,63,2,9
2026-03-28,677955,"Hill, Jaden",R,683357,L,SL,87.4,ball,,,8,64,1,11
2026-03-28,677955,"Hill, Jaden",R,683357,L,FF,96.0,ball,,,8,64,2,11
2026-03-28,677955,"Hill, Jaden",R,683357,L,SI,97.8,foul,,,8,64,3,6
2026-03-28,677955,"Hill, Jaden",R,683357,L,FF,97.4,swinging_strike,,,8,64,4,1
2026-03-28,677955,"Hill, Jaden",R,683357,L,CH,85.8,ball,,,8,64,5,11
2026-03-28,677955,"Hill, Jaden",R,683357,L,SI,98.0,hit_into_play,single,0.423,8,64,6,1
2026-03-28,677955,"Hill, Jaden",R,665052,L,CH,85.9,ball,,,8,65,1,14
